ccode,cnumber,cname,credit_hours,lecture_hours,lab_hours,description,prereqs,
FREN,101,BEGINNING FRENCH I,4,null,null,null,null,
FREN,102,BEGINNING FRENCH II,4,null,null,null,null,
FREN,201,INTERMEDIATE FRENCH I,3,null,null,null,null,
FREN,202,INTERMEDIATE FRENCH II,3,null,null,null,null,
FREN,306,TECH & BUSINESS FRENCH,3,null,null,null,null,
FREN,336,POL CUL SOCIETY CONTEMP FRANCE,3,null,null,null,null,
FREN,375,THE FRANCOPHONE WORLD,3,null,null,null,null,
FREN,425,FRENCH FILM,3,null,null,null,null,
FREN,485,DIRECTED STUDIES,1,null,null,null,null,
FSTC,201,FOOD SCIENCE,3,null,null,null,null,
FSTC,210,HORIZONS IN NUTR & FSTC,1,null,null,null,null,
FSTC,300,RELIGIOUS & ETHNIC FOODS,3,null,null,null,null,
FSTC,312,FOOD CHEMISTRY,3,null,null,null,null,
FSTC,313,FOOD CHEMISTRY LAB,1,null,null,null,null,
FSTC,315,FOOD PROCESS ENGR TECH,3,null,null,null,null,
FSTC,316,FERMENT TECHN ALT PROTEIN PROD,3,null,null,null,null,
FSTC,320,UNDERSTAND OBESITY SOC SCI,3,null,null,null,null,
FSTC,324,FOOD SAFE PREV CONTROLS,3,null,null,null,null,
FSTC,326,FOOD BACTERIOLOGY,3,null,null,null,null,
FSTC,401,FOOD PRODUCT DEVELOPMENT,3,null,null,null,null,
FSTC,444,FUND OF FOOD LAW,3,null,null,null,null,
FSTC,481,SEMINAR,1,null,null,null,null,
FSTC,485,DIRECTED STUDIES,0,null,null,null,null,
FSTC,487,SENSORY EVAL OF FOODS,3,null,null,null,null,
FSTC,491,RESEARCH,0,null,null,null,null,
FSTC,605,CHEMISTRY OF FOODS,3,null,null,null,null,
FSTC,606,MICROBIOLOGY OF FOODS,3,null,null,null,null,
FSTC,629,MICRO FOOD IRRADIATION,3,null,null,null,null,
FSTC,667,INDUS PROC MEAT OPER,3,null,null,null,null,
FSTC,681,SEMINAR,0,null,null,null,null,
FSTC,685,DIRECTED STUDIES,0,null,null,null,null,
FSTC,687,SENSORY EVAL OF FOODS,3,null,null,null,null,
FSTC,691,RESEARCH,1,null,null,null,null,
FYEX,101,HULLABALOO U,0,null,null,null,null,
GENE,301,COMPREHENSIVE GENETICS,3,null,null,null,null,
GENE,302,PRINCIPLES OF GENETICS,3,null,null,null,null,
GENE,310,PRINCIPLES OF HEREDITY,3,null,null,null,null,
GENE,312,COMPREHENSIVE GENETICS LAB,1,null,null,null,null,
GENE,314,PRINCIPLES OF GENETICS LAB,1,null,null,null,null,
GENE,320,BIOMEDICAL GENETICS,3,null,null,null,null,
GENE,406,BACTERIAL GENETICS,3,null,null,null,null,
GENE,411,BIOTECH CROP IMPROVEMENT,3,null,null,null,null,
GENE,420,BIOETHICS,3,null,null,null,null,
GENE,421,ADVANCED HUMAN GENETICS,3,null,null,null,null,
GENE,431,MOLECULAR GENETICS,3,null,null,null,null,
GENE,432,MOLECULAR GENETICS LAB,2,null,null,null,null,
GENE,464,BACTERIOPHAGE GENOMICS,3,null,null,null,null,
GENE,489,SPTP: MECH OF CELL DIVISION,1,null,null,null,null,
GENE,491,RESEARCH,0,null,null,null,null,
GENE,620,CYTOGENETICS,3,null,null,null,null,
GENE,629,APPLIED ANIMAL GENOMICS,3,null,null,null,null,
GENE,630,COMPARATIVE GENOMICS,3,null,null,null,null,
GENE,654,COMPLEX GENOMES,3,null,null,null,null,
GENE,656,BIOINFORM METAGENOMCS DATA ANL,1,null,null,null,null,
GENE,657,COMMAND LINE SKILLS,3,null,null,null,null,
GENE,658,DIFFERENTIAL GENE EXPRESSION,1,null,null,null,null,
GENE,681,SEMINAR,1,null,null,null,null,
GENE,682,SEMINAR PRESENTATION,1,null,null,null,null,
GENE,685,DIRECTED STUDIES,1,null,null,null,null,
GENE,689,SPTP: MECH OF CELL DIVISION,1,null,null,null,null,
GENE,691,RESEARCH,1,null,null,null,null,
GENE,697,TEACHING GENETICS LABS,1,null,null,null,null,
GEOG,201,INTRO TO HUMAN GEOG,3,null,null,null,null,
GEOG,202,GEOG OF GLOBAL VILLAGE,3,null,null,null,null,
GEOG,203,PLANET EARTH,3,null,null,null,null,
GEOG,205,ENVIRONMENTAL CHANGE,3,null,null,null,null,
GEOG,213,PLANET EARTH LAB,1,null,null,null,null,
GEOG,215,GEOSPATIAL CORNERSTONE,1,null,null,null,null,
GEOG,301,GEOGRAPHY OF THE U S,3,null,null,null,null,
GEOG,304,ECONOMIC GEOGRAPHY,3,null,null,null,null,
GEOG,305,GEOGRAPHY OF TEXAS,3,null,null,null,null,
GEOG,312,DATA ANALYSIS IN GEOG,3,null,null,null,null,
GEOG,324,GLOBAL CLIMATIC REGION,3,null,null,null,null,
GEOG,330,RESOURCES & THE ENV,3,null,null,null,null,
GEOG,331,GEOMORPHOLOGY,3,null,null,null,null,
GEOG,335,PATTERN & PROC BIOGEOG,3,null,null,null,null,
GEOG,352,GNSS IN THE GEOSCIENCES,3,null,null,null,null,
GEOG,361,REMOTE SENSING GEOS,4,null,null,null,null,
GEOG,380,WRKSHP IN ENVIR STDIES,3,null,null,null,null,
GEOG,390,PRINCIPLES OF GIS,4,null,null,null,null,
GEOG,395,THEMATIC CARTOGRAPHY,4,null,null,null,null,
GEOG,409,GEOGRAPHIES OF DECARBONIZATION,3,null,null,null,null,
GEOG,420,GEOGRAPHY OF TERRORISM,3,null,null,null,null,
GEOG,430,ENVIRONMENTAL JUSTICE,3,null,null,null,null,
GEOG,440,HIST & NATURE OF GEOG,3,null,null,null,null,
GEOG,450,FIELD GEOGRAPHY,3,null,null,null,null,
GEOG,461,DIGITAL IMAGE PROCESSING,4,null,null,null,null,
GEOG,475,ADVANCED GIS,4,null,null,null,null,
GEOG,476,GIS PRACTICUM,3,null,null,null,null,
GEOG,478,WEBGIS,4,null,null,null,null,
GEOG,484,INTERNSHIP,3,null,null,null,null,
GEOG,485,DIRECTED STUDIES,1,null,null,null,null,
GEOG,489,SPTP: HEALTH GEOGRAPHY,3,null,null,null,null,
GEOG,491,RESEARCH,0,null,null,null,null,
GEOG,611,GEOG RESEARCH DESIGN,3,null,null,null,null,
GEOG,626,FLUVIAL GEOMORPHOLOGY,3,null,null,null,null,
GEOG,651,REMOTE SENSING GEOG ANL,3,null,null,null,null,
GEOG,659,GEODATABASES,3,null,null,null,null,
GEOG,660,APPLICATIONS IN GIS,3,null,null,null,null,
GEOG,661,DIG IMAGE PROC & ANALY,3,null,null,null,null,
GEOG,662,GIS IN LAND & PROP MGMNT,3,null,null,null,null,
GEOG,663,GIS IN PETROLEUM,3,null,null,null,null,
GEOG,665,GIS MODELLING,3,null,null,null,null,
GEOG,676,GIS PROGRAMMING,3,null,null,null,null,
GEOG,678,WEBGIS,3,null,null,null,null,
GEOG,681,SEMINAR,0,null,null,null,null,
GEOG,685,DIRECTED STUDIES,1,null,null,null,null,
GEOG,691,RESEARCH,1,null,null,null,null,
GEOG,695,FRONTIERS IN GISCIENCE,3,null,null,null,null,
GEOL,101,PRINCIPLES OF GEOLOGY,3,null,null,null,null,
GEOL,102,PRINCIPLES OF GEOLOGY LAB,1,null,null,null,null,
GEOL,104,PHYSICAL GEOLOGY,4,null,null,null,null,
GEOL,106,HISTORICAL GEOLOGY,4,null,null,null,null,
GEOL,110,DISASTERS & SOCIETY,3,null,null,null,null,
GEOL,152,HISTORY OF THE EARTH,4,null,null,null,null,
GEOL,180,INTRO TO GEOLOGY & GEOPHYSICS,1,null,null,null,null,
GEOL,203,MINERALOGY,4,null,null,null,null,
GEOL,207,DINOSAUR WORLD,3,null,null,null,null,
GEOL,210,GEOLOGICAL COMMUNICATION,3,null,null,null,null,
GEOL,304,IGNEOUS & METAMORPHIC PETROLOG,4,null,null,null,null,
GEOL,306,SEDIMENTOLOGY & STRATIGRAPHY,4,null,null,null,null,
GEOL,312,STRUCTURE & TECTONICS,4,null,null,null,null,
GEOL,314,PALEONTOLOGY AND GEOBIOLOGY,4,null,null,null,null,
GEOL,330,GEOLOGIC FIELD TRIPS,1,null,null,null,null,
GEOL,350,SUMMER FIELD GEOLOGY,3,null,null,null,null,
GEOL,404,GEOLOGY OF PETROLEUM,3,null,null,null,null,
GEOL,410,HYDROGEOLOGY,3,null,null,null,null,
GEOL,412,ENVIRONMENTAL HYDROGEOLOGY,3,null,null,null,null,
GEOL,450,GEOLOGY SENIOR PROJECT,3,null,null,null,null,
GEOL,478,EARTH SCIENCE MODELING,4,null,null,null,null,
GEOL,485,DIRECTED STUDIES,1,null,null,null,null,
GEOL,489,SPTP: GEOFLUIDS,3,null,null,null,null,
GEOL,491,RESEARCH,0,null,null,null,null,
GEOL,617,INTRO PETROLEUM INDUSTRY,3,null,null,null,null,
GEOL,619,PETROLEUM GEOLOGY,3,null,null,null,null,
GEOL,621,CONTAM HYDROGEOLOGY,3,null,null,null,null,
GEOL,623,CARBONATE ROCKS,3,null,null,null,null,
GEOL,632,GEOFLUIDS,3,null,null,null,null,
GEOL,651,PALEO COMMUNITY ANALYSIS,3,null,null,null,null,
GEOL,658,EARTH SYS THRU DEEP TIME,3,null,null,null,null,
GEOL,678,EARTH SCIENCE MODELING,4,null,null,null,null,
GEOL,681,SEMINAR,1,null,null,null,null,
GEOL,685,DIRECTED STUDIES,1,null,null,null,null,
GEOL,691,RESEARCH,1,null,null,null,null,
GEOP,291,RESEARCH,0,null,null,null,null,
GEOP,489,SPTP: FINITE ELEMENT METHODS I,3,null,null,null,null,
GEOP,491,RESEARCH,0,null,null,null,null,
GEOP,615,EXPERIMENTAL ROCK DEFORM,4,null,null,null,null,
