crn,sunday,monday,tuesday,wednesday,thursday,friday,saturdaym,start_time,end_time,start_date,end_date,location,meeting_type
35077,null,null,T,null,null,null,null,08:00 AM,10:30 AM,01/13/2025,05/06/2025,THOM 101A,Laboratory,
35078,null,M,null,W,null,null,null,03:00 PM,03:50 PM,01/13/2025,05/06/2025,ZACH 442,Lecture,
35078,null,null,null,W,null,null,null,08:00 AM,10:30 AM,01/13/2025,05/06/2025,THOM 101A,Laboratory,
41170,null,M,null,W,null,null,null,03:00 PM,03:50 PM,01/13/2025,05/06/2025,ZACH 442,Lecture,
41170,null,null,null,W,null,null,null,11:00 AM,01:30 PM,01/13/2025,05/06/2025,THOM 101A,Laboratory,
52975,null,null,T,null,R,null,null,12:45 PM,01:35 PM,01/13/2025,05/06/2025,ZACH 442,Lecture,
52975,null,M,null,null,null,null,null,07:30 PM,10:00 PM,01/13/2025,05/06/2025,THOM 101A,Laboratory,
53077,null,null,T,null,R,null,null,12:45 PM,01:35 PM,01/13/2025,05/06/2025,ZACH 442,Lecture,
53077,null,null,T,null,null,null,null,07:30 PM,10:00 PM,01/13/2025,05/06/2025,THOM 101A,Laboratory,
53078,null,null,T,null,R,null,null,12:45 PM,01:35 PM,01/13/2025,05/06/2025,ZACH 442,Lecture,
53078,null,null,null,W,null,null,null,07:30 PM,10:00 PM,01/13/2025,05/06/2025,THOM 101A,Laboratory,
36441,null,null,T,null,R,null,null,10:00 AM,10:50 AM,01/13/2025,05/06/2025,HECM 113,Lecture,
36441,null,M,null,null,null,null,null,04:10 PM,06:40 PM,01/13/2025,05/06/2025,HECM 216,Laboratory,
37369,null,M,null,W,null,F,null,10:20 AM,11:10 AM,01/13/2025,05/06/2025,ZACH 442,Lecture,
37369,null,M,null,null,null,null,null,08:00 AM,09:50 AM,01/13/2025,05/06/2025,THOM 205,Laboratory,
37371,null,M,null,W,null,F,null,10:20 AM,11:10 AM,01/13/2025,05/06/2025,ZACH 442,Lecture,
37371,null,M,null,null,null,null,null,07:00 PM,08:50 PM,01/13/2025,05/06/2025,THOM 205,Laboratory,
37372,null,M,null,W,null,F,null,10:20 AM,11:10 AM,01/13/2025,05/06/2025,ZACH 442,Lecture,
37372,null,null,null,W,null,null,null,08:00 AM,09:50 AM,01/13/2025,05/06/2025,THOM 205,Laboratory,
37373,null,M,null,W,null,F,null,10:20 AM,11:10 AM,01/13/2025,05/06/2025,ZACH 442,Lecture,
37373,null,null,null,null,R,null,null,12:00 PM,01:50 PM,01/13/2025,05/06/2025,THOM 205,Laboratory,
37375,null,M,null,W,null,F,null,12:40 PM,01:30 PM,01/13/2025,05/06/2025,ZACH 442,Lecture,
37375,null,null,null,null,R,null,null,08:00 AM,09:50 AM,01/13/2025,05/06/2025,THOM 205,Laboratory,
37376,null,M,null,W,null,F,null,12:40 PM,01:30 PM,01/13/2025,05/06/2025,ZACH 442,Lecture,
37376,null,null,null,null,R,null,null,10:00 AM,11:50 AM,01/13/2025,05/06/2025,THOM 205,Laboratory,
37377,null,M,null,W,null,F,null,12:40 PM,01:30 PM,01/13/2025,05/06/2025,ZACH 442,Lecture,
37377,null,null,null,null,R,null,null,02:00 PM,03:50 PM,01/13/2025,05/06/2025,THOM 205,Laboratory,
37379,null,M,null,W,null,F,null,12:40 PM,01:30 PM,01/13/2025,05/06/2025,ZACH 442,Lecture,
37379,null,null,null,null,null,F,null,08:00 AM,09:50 AM,01/13/2025,05/06/2025,THOM 205,Laboratory,
37380,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,FERM 303,Lecture,
37380,null,M,null,null,null,null,null,10:00 AM,11:50 AM,01/13/2025,05/06/2025,THOM 205,Laboratory,
37383,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,FERM 303,Lecture,
37383,null,M,null,null,null,null,null,12:00 PM,01:50 PM,01/13/2025,05/06/2025,THOM 205,Laboratory,
37385,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,FERM 303,Lecture,
37385,null,null,null,W,null,null,null,10:00 AM,11:50 AM,01/13/2025,05/06/2025,THOM 205,Laboratory,
41171,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,FERM 303,Lecture,
41171,null,null,null,null,null,F,null,10:00 AM,11:50 AM,01/13/2025,05/06/2025,THOM 205,Laboratory,
24143,null,M,null,W,null,F,null,08:00 AM,08:50 AM,01/13/2025,05/06/2025,ZACH 441,Lecture,
24143,null,null,null,W,null,null,null,11:30 AM,02:00 PM,01/13/2025,05/06/2025,THOM 105,Laboratory,
24144,null,M,null,W,null,F,null,08:00 AM,08:50 AM,01/13/2025,05/06/2025,ZACH 441,Lecture,
24144,null,null,null,W,null,null,null,02:15 PM,04:45 PM,01/13/2025,05/06/2025,THOM 105,Laboratory,
24145,null,M,null,W,null,F,null,08:00 AM,08:50 AM,01/13/2025,05/06/2025,ZACH 441,Lecture,
24145,null,null,null,W,null,null,null,05:00 PM,07:30 PM,01/13/2025,05/06/2025,THOM 105,Laboratory,
35079,null,M,null,W,null,F,null,08:00 AM,08:50 AM,01/13/2025,05/06/2025,ZACH 441,Lecture,
35079,null,null,null,null,null,F,null,12:00 PM,02:30 PM,01/13/2025,05/06/2025,THOM 105,Laboratory,
40355,null,M,null,W,null,F,null,08:00 AM,08:50 AM,01/13/2025,05/06/2025,ZACH 441,Lecture,
40355,null,null,null,null,null,F,null,04:00 PM,06:30 PM,01/13/2025,05/06/2025,THOM 105,Laboratory,
52999,null,M,null,W,null,F,null,03:00 PM,03:50 PM,01/13/2025,05/06/2025,THOM 107A,Lecture,
52999,null,M,null,null,null,null,null,08:00 AM,10:30 AM,01/13/2025,05/06/2025,THOM 105,Laboratory,
53000,null,M,null,W,null,F,null,03:00 PM,03:50 PM,01/13/2025,05/06/2025,THOM 107A,Lecture,
53000,null,null,T,null,null,null,null,07:30 PM,10:00 PM,01/13/2025,05/06/2025,THOM 105,Laboratory,
53001,null,M,null,W,null,F,null,03:00 PM,03:50 PM,01/13/2025,05/06/2025,THOM 107A,Lecture,
53001,null,null,null,W,null,null,null,07:30 PM,10:00 PM,01/13/2025,05/06/2025,THOM 105,Laboratory,
45247,null,M,null,null,null,null,null,05:45 PM,07:25 PM,01/13/2025,05/06/2025,ZACH 441,Lecture,
45247,null,M,null,null,null,null,null,02:00 PM,03:50 PM,01/13/2025,05/06/2025,THOM 205,Laboratory,
45248,null,M,null,null,null,null,null,05:45 PM,07:25 PM,01/13/2025,05/06/2025,ZACH 441,Lecture,
45248,null,null,T,null,null,null,null,11:00 AM,12:50 PM,01/13/2025,05/06/2025,THOM 205,Laboratory,
45249,null,M,null,null,null,null,null,05:45 PM,07:25 PM,01/13/2025,05/06/2025,ZACH 441,Lecture,
45249,null,null,T,null,null,null,null,07:00 PM,08:50 PM,01/13/2025,05/06/2025,THOM 205,Laboratory,
45250,null,M,null,null,null,null,null,05:45 PM,07:25 PM,01/13/2025,05/06/2025,ZACH 441,Lecture,
45250,null,null,null,null,R,null,null,07:00 PM,08:50 PM,01/13/2025,05/06/2025,THOM 205,Laboratory,
45251,null,M,null,null,null,null,null,05:45 PM,07:25 PM,01/13/2025,05/06/2025,ZACH 441,Lecture,
45251,null,null,null,null,null,F,null,12:00 PM,01:50 PM,01/13/2025,05/06/2025,THOM 205,Laboratory,
24155,null,null,T,null,R,null,null,12:45 PM,01:35 PM,01/13/2025,05/06/2025,FERM 303,Lecture,
24155,null,null,T,null,null,null,null,05:00 PM,07:30 PM,01/13/2025,05/06/2025,THOM 204,Laboratory,
24156,null,null,T,null,R,null,null,12:45 PM,01:35 PM,01/13/2025,05/06/2025,FERM 303,Lecture,
24156,null,null,null,W,null,null,null,11:00 AM,01:30 PM,01/13/2025,05/06/2025,THOM 204,Laboratory,
24157,null,null,T,null,R,null,null,12:45 PM,01:35 PM,01/13/2025,05/06/2025,FERM 303,Lecture,
24157,null,null,null,null,R,null,null,05:00 PM,07:30 PM,01/13/2025,05/06/2025,THOM 204,Laboratory,
37608,null,null,T,null,R,null,null,12:45 PM,01:35 PM,01/13/2025,05/06/2025,FERM 303,Lecture,
37608,null,null,null,null,null,F,null,11:00 AM,01:30 PM,01/13/2025,05/06/2025,THOM 204,Laboratory,
41014,null,null,T,null,R,null,null,12:45 PM,01:35 PM,01/13/2025,05/06/2025,FERM 303,Lecture,
41014,null,null,null,null,null,F,null,02:00 PM,04:30 PM,01/13/2025,05/06/2025,THOM 204,Laboratory,
52964,null,null,T,null,R,null,null,12:45 PM,01:35 PM,01/13/2025,05/06/2025,FERM 303,Lecture,
52964,null,null,null,W,null,null,null,07:30 PM,10:00 PM,01/13/2025,05/06/2025,THOM 204,Laboratory,
42261,null,M,null,null,null,null,null,03:00 PM,04:40 PM,01/13/2025,05/06/2025,EABB 113,Lecture,
42261,null,null,null,W,null,null,null,05:00 PM,07:30 PM,01/13/2025,05/06/2025,THOM 101,Laboratory,
24158,null,M,null,null,null,null,null,03:00 PM,04:40 PM,01/13/2025,05/06/2025,EABB 113,Lecture,
24158,null,M,null,null,null,null,null,05:00 PM,07:30 PM,01/13/2025,05/06/2025,THOM 101,Laboratory,
24159,null,M,null,null,null,null,null,03:00 PM,04:40 PM,01/13/2025,05/06/2025,EABB 113,Lecture,
24159,null,null,T,null,null,null,null,05:00 PM,07:30 PM,01/13/2025,05/06/2025,THOM 101,Laboratory,
24160,null,M,null,null,null,null,null,03:00 PM,04:40 PM,01/13/2025,05/06/2025,EABB 113,Lecture,
24160,null,null,null,W,null,null,null,02:00 PM,04:30 PM,01/13/2025,05/06/2025,THOM 101,Laboratory,
41015,null,M,null,null,null,null,null,03:00 PM,04:40 PM,01/13/2025,05/06/2025,EABB 113,Lecture,
41015,null,null,null,W,null,null,null,05:00 PM,07:30 PM,01/13/2025,05/06/2025,THOM 101,Laboratory,
41016,null,M,null,null,null,null,null,03:00 PM,04:40 PM,01/13/2025,05/06/2025,EABB 113,Lecture,
41016,null,null,null,null,null,F,null,11:00 AM,01:30 PM,01/13/2025,05/06/2025,THOM 101,Laboratory,
24161,null,M,null,W,null,F,null,01:50 PM,02:40 PM,01/13/2025,05/06/2025,ZACH 441,Lecture,
24161,null,M,null,null,null,null,null,05:00 PM,07:30 PM,01/13/2025,05/06/2025,THOM 101A,Laboratory,
24162,null,M,null,W,null,F,null,01:50 PM,02:40 PM,01/13/2025,05/06/2025,ZACH 441,Lecture,
24162,null,null,T,null,null,null,null,02:00 PM,04:30 PM,01/13/2025,05/06/2025,THOM 101A,Laboratory,
24163,null,M,null,W,null,F,null,01:50 PM,02:40 PM,01/13/2025,05/06/2025,ZACH 441,Lecture,
24163,null,null,null,null,R,null,null,02:00 PM,04:30 PM,01/13/2025,05/06/2025,THOM 101A,Laboratory,
35139,null,M,null,W,null,F,null,01:50 PM,02:40 PM,01/13/2025,05/06/2025,ZACH 441,Lecture,
35139,null,null,null,null,R,null,null,05:00 PM,07:30 PM,01/13/2025,05/06/2025,THOM 101A,Laboratory,
35141,null,M,null,W,null,F,null,03:00 PM,03:50 PM,01/13/2025,05/06/2025,ZACH 441,Lecture,
35141,null,null,T,null,null,null,null,02:00 PM,04:30 PM,01/13/2025,05/06/2025,THOM 101,Laboratory,
35142,null,M,null,W,null,F,null,03:00 PM,03:50 PM,01/13/2025,05/06/2025,ZACH 441,Lecture,
35142,null,null,null,W,null,null,null,11:00 AM,01:30 PM,01/13/2025,05/06/2025,THOM 101,Laboratory,
35143,null,M,null,W,null,F,null,03:00 PM,03:50 PM,01/13/2025,05/06/2025,ZACH 441,Lecture,
35143,null,null,null,null,R,null,null,02:00 PM,04:30 PM,01/13/2025,05/06/2025,THOM 101,Laboratory,
37866,null,M,null,W,null,F,null,03:00 PM,03:50 PM,01/13/2025,05/06/2025,ZACH 441,Lecture,
37866,null,null,null,null,R,null,null,05:00 PM,07:30 PM,01/13/2025,05/06/2025,THOM 101,Laboratory,
24164,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,ZACH 442,Lecture,
24164,null,M,null,null,null,null,null,08:00 AM,10:30 AM,01/13/2025,05/06/2025,ZACH 230,Laboratory,
24165,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,ZACH 442,Lecture,
24165,null,M,null,null,null,null,null,11:00 AM,01:30 PM,01/13/2025,05/06/2025,null,Laboratory,
24166,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,ZACH 442,Lecture,
24166,null,M,null,null,null,null,null,05:20 PM,07:50 PM,01/13/2025,05/06/2025,ZACH 230,Laboratory,
35144,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,ZACH 442,Lecture,
35144,null,null,null,null,null,F,null,11:00 AM,01:30 PM,01/13/2025,05/06/2025,null,Laboratory,
35145,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,ZACH 442,Lecture,
35145,null,null,null,null,null,F,null,02:00 PM,04:30 PM,01/13/2025,05/06/2025,null,Laboratory,
35146,null,null,T,null,R,null,null,02:20 PM,03:35 PM,01/13/2025,05/06/2025,ZACH 442,Lecture,
35146,null,M,null,null,null,null,null,08:00 AM,10:30 AM,01/13/2025,05/06/2025,null,Laboratory,
35147,null,null,T,null,R,null,null,02:20 PM,03:35 PM,01/13/2025,05/06/2025,ZACH 442,Lecture,
35147,null,M,null,null,null,null,null,11:00 AM,01:30 PM,01/13/2025,05/06/2025,null,Laboratory,
35148,null,null,T,null,R,null,null,02:20 PM,03:35 PM,01/13/2025,05/06/2025,ZACH 442,Lecture,
35148,null,M,null,null,null,null,null,05:20 PM,07:50 PM,01/13/2025,05/06/2025,ZACH 230,Laboratory,
41017,null,null,T,null,R,null,null,02:20 PM,03:35 PM,01/13/2025,05/06/2025,ZACH 442,Lecture,
41017,null,null,null,null,null,F,null,11:00 AM,01:30 PM,01/13/2025,05/06/2025,null,Laboratory,
41018,null,null,T,null,R,null,null,02:20 PM,03:35 PM,01/13/2025,05/06/2025,ZACH 442,Lecture,
41018,null,null,null,null,null,F,null,02:00 PM,04:30 PM,01/13/2025,05/06/2025,null,Laboratory,
45444,null,null,T,null,R,null,null,08:00 AM,09:15 AM,01/13/2025,05/06/2025,HECM 113,Lecture,
45444,null,M,null,null,null,null,null,09:10 AM,11:40 AM,01/13/2025,05/06/2025,HECM 216,Laboratory,
56515,null,null,null,null,null,F,null,11:00 AM,01:30 PM,01/13/2025,05/06/2025,EABB 113,Lecture,
56515,null,null,null,null,R,null,null,07:30 PM,10:00 PM,01/13/2025,05/06/2025,THOM 010,Laboratory,
24167,null,null,null,null,null,F,null,11:00 AM,01:30 PM,01/13/2025,05/06/2025,EABB 113,Lecture,
24167,null,null,null,null,R,null,null,08:00 AM,10:30 AM,01/13/2025,05/06/2025,THOM 010,Laboratory,
24168,null,null,null,null,null,F,null,11:00 AM,01:30 PM,01/13/2025,05/06/2025,EABB 113,Lecture,
24168,null,null,null,null,R,null,null,11:00 AM,01:30 PM,01/13/2025,05/06/2025,THOM 010,Laboratory,
28422,null,null,null,null,null,F,null,11:00 AM,01:30 PM,01/13/2025,05/06/2025,EABB 113,Lecture,
28422,null,null,null,null,R,null,null,02:00 PM,04:30 PM,01/13/2025,05/06/2025,THOM 010,Laboratory,
41019,null,null,null,null,null,F,null,11:00 AM,01:30 PM,01/13/2025,05/06/2025,EABB 113,Lecture,
41019,null,null,null,null,null,F,null,08:00 AM,10:30 AM,01/13/2025,05/06/2025,THOM 010,Laboratory,
44470,null,null,null,null,null,F,null,11:00 AM,01:30 PM,01/13/2025,05/06/2025,EABB 113,Lecture,
44470,null,null,null,null,null,F,null,02:00 PM,04:30 PM,01/13/2025,05/06/2025,THOM 010,Laboratory,
56735,null,M,null,W,null,F,null,11:30 AM,12:20 PM,01/13/2025,05/06/2025,THOM 112D,Lecture,
56735,null,null,null,W,null,null,null,08:00 AM,10:30 AM,01/13/2025,05/06/2025,THOM 010,Laboratory,
42265,null,null,T,null,R,null,null,08:00 AM,09:15 AM,01/13/2025,05/06/2025,ZACH 442,Lecture,
42265,null,M,null,null,null,null,null,11:00 AM,01:30 PM,01/13/2025,05/06/2025,THOM 010,Laboratory,
24169,null,null,T,null,R,null,null,08:00 AM,09:15 AM,01/13/2025,05/06/2025,ZACH 442,Lecture,
24169,null,M,null,null,null,null,null,11:00 AM,01:30 PM,01/13/2025,05/06/2025,THOM 010,Laboratory,
24170,null,null,T,null,R,null,null,08:00 AM,09:15 AM,01/13/2025,05/06/2025,ZACH 442,Lecture,
24170,null,M,null,null,null,null,null,02:00 PM,04:30 PM,01/13/2025,05/06/2025,THOM 010,Laboratory,
24171,null,null,T,null,R,null,null,08:00 AM,09:15 AM,01/13/2025,05/06/2025,ZACH 442,Lecture,
24171,null,null,null,W,null,null,null,11:00 AM,01:30 PM,01/13/2025,05/06/2025,THOM 010,Laboratory,
41020,null,null,T,null,R,null,null,08:00 AM,09:15 AM,01/13/2025,05/06/2025,ZACH 442,Lecture,
41020,null,null,null,W,null,null,null,02:00 PM,04:30 PM,01/13/2025,05/06/2025,THOM 010,Laboratory,
41021,null,null,T,null,R,null,null,08:00 AM,09:15 AM,01/13/2025,05/06/2025,ZACH 442,Lecture,
41021,null,null,null,W,null,null,null,05:00 PM,07:30 PM,01/13/2025,05/06/2025,THOM 010,Laboratory,
41022,null,M,null,W,null,null,null,02:40 PM,03:55 PM,01/13/2025,05/06/2025,ZACH 360,Lecture,
41022,null,null,null,null,R,null,null,05:00 PM,07:30 PM,01/13/2025,05/06/2025,THOM 010,Laboratory,
57068,null,M,null,W,null,null,null,02:40 PM,03:55 PM,01/13/2025,05/06/2025,ZACH 360,Lecture,
57068,null,M,null,null,null,null,null,07:30 PM,10:00 PM,01/13/2025,05/06/2025,THOM 010,Laboratory,
42266,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,EABB 113,Lecture,
42266,null,null,null,W,null,null,null,02:00 PM,04:30 PM,01/13/2025,05/06/2025,THOM 204,Laboratory,
24172,null,null,T,null,R,null,null,09:35 AM,10:50 AM,01/13/2025,05/06/2025,FERM 303,Lecture,
24172,null,M,null,null,null,null,null,11:00 AM,01:30 PM,01/13/2025,05/06/2025,THOM 204,Laboratory,
24173,null,null,T,null,R,null,null,09:35 AM,10:50 AM,01/13/2025,05/06/2025,FERM 303,Lecture,
24173,null,M,null,null,null,null,null,05:00 PM,07:30 PM,01/13/2025,05/06/2025,THOM 204,Laboratory,
33165,null,null,T,null,R,null,null,09:35 AM,10:50 AM,01/13/2025,05/06/2025,FERM 303,Lecture,
33165,null,null,T,null,null,null,null,11:00 AM,01:30 PM,01/13/2025,05/06/2025,THOM 204,Laboratory,
35149,null,null,T,null,R,null,null,09:35 AM,10:50 AM,01/13/2025,05/06/2025,FERM 303,Lecture,
35149,null,null,null,null,R,null,null,11:00 AM,01:30 PM,01/13/2025,05/06/2025,THOM 204,Laboratory,
39944,null,null,T,null,R,null,null,09:35 AM,10:50 AM,01/13/2025,05/06/2025,FERM 303,Lecture,
39944,null,null,null,null,null,F,null,05:00 PM,07:30 PM,01/13/2025,05/06/2025,THOM 204,Laboratory,
41023,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,EABB 113,Lecture,
41023,null,M,null,null,null,null,null,02:00 PM,04:30 PM,01/13/2025,05/06/2025,THOM 204,Laboratory,
41024,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,EABB 113,Lecture,
41024,null,null,T,null,null,null,null,08:00 AM,10:30 AM,01/13/2025,05/06/2025,THOM 204,Laboratory,
41025,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,EABB 113,Lecture,
41025,null,null,null,W,null,null,null,02:00 PM,04:30 PM,01/13/2025,05/06/2025,THOM 204,Laboratory,
41026,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,EABB 113,Lecture,
41026,null,null,null,null,R,null,null,08:00 AM,10:30 AM,01/13/2025,05/06/2025,THOM 204,Laboratory,
41027,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,EABB 113,Lecture,
41027,null,null,null,null,null,F,null,08:00 AM,10:30 AM,01/13/2025,05/06/2025,THOM 204,Laboratory,
40199,null,M,null,W,null,null,null,10:20 AM,11:35 AM,01/13/2025,05/06/2025,HECM 119,Lecture,
40199,null,null,null,null,null,F,null,12:40 PM,03:10 PM,01/13/2025,05/06/2025,HECM 216,Laboratory,
42267,null,M,null,W,null,F,null,09:10 AM,10:00 AM,01/13/2025,05/06/2025,EABB 113,Lecture,
42267,null,null,null,W,null,null,null,05:00 PM,07:30 PM,01/13/2025,05/06/2025,THOM 101A,Laboratory,
24179,null,M,null,W,null,F,null,08:00 AM,08:50 AM,01/13/2025,05/06/2025,EABB 113,Lecture,
24179,null,M,null,null,null,null,null,02:00 PM,04:30 PM,01/13/2025,05/06/2025,THOM 101A,Laboratory,
24180,null,M,null,W,null,F,null,08:00 AM,08:50 AM,01/13/2025,05/06/2025,EABB 113,Lecture,
24180,null,null,null,null,R,null,null,08:00 AM,10:30 AM,01/13/2025,05/06/2025,THOM 101A,Laboratory,
24181,null,M,null,W,null,F,null,08:00 AM,08:50 AM,01/13/2025,05/06/2025,EABB 113,Lecture,
24181,null,null,null,null,R,null,null,11:00 AM,01:30 PM,01/13/2025,05/06/2025,THOM 101A,Laboratory,
35150,null,M,null,W,null,F,null,08:00 AM,08:50 AM,01/13/2025,05/06/2025,EABB 113,Lecture,
35150,null,null,null,null,null,F,null,05:00 PM,07:30 PM,01/13/2025,05/06/2025,THOM 101A,Laboratory,
37609,null,M,null,W,null,F,null,09:10 AM,10:00 AM,01/13/2025,05/06/2025,EABB 113,Lecture,
37609,null,M,null,null,null,null,null,11:00 AM,01:30 PM,01/13/2025,05/06/2025,THOM 101A,Laboratory,
37610,null,M,null,W,null,F,null,09:10 AM,10:00 AM,01/13/2025,05/06/2025,EABB 113,Lecture,
37610,null,null,null,W,null,null,null,02:00 PM,04:30 PM,01/13/2025,05/06/2025,THOM 101A,Laboratory,
37611,null,M,null,W,null,F,null,09:10 AM,10:00 AM,01/13/2025,05/06/2025,EABB 113,Lecture,
37611,null,null,null,W,null,null,null,05:00 PM,07:30 PM,01/13/2025,05/06/2025,THOM 101A,Laboratory,
41028,null,M,null,W,null,F,null,09:10 AM,10:00 AM,01/13/2025,05/06/2025,EABB 113,Lecture,
41028,null,null,null,null,null,F,null,11:00 AM,01:30 PM,01/13/2025,05/06/2025,THOM 101A,Laboratory,
40198,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,HECM 113,Lecture,
40198,null,null,null,null,R,null,null,03:55 PM,06:25 PM,01/13/2025,05/06/2025,HECM 216,Laboratory,
37389,null,M,null,W,null,F,null,01:50 PM,02:40 PM,01/13/2025,05/06/2025,EABB 113,Lecture,
37389,null,null,T,null,null,null,null,08:00 AM,09:50 AM,01/13/2025,05/06/2025,THOM 115C,Laboratory,
37390,null,M,null,W,null,F,null,01:50 PM,02:40 PM,01/13/2025,05/06/2025,EABB 113,Lecture,
37390,null,null,null,W,null,null,null,08:00 AM,09:50 AM,01/13/2025,05/06/2025,THOM 115C,Laboratory,
37391,null,M,null,W,null,F,null,01:50 PM,02:40 PM,01/13/2025,05/06/2025,EABB 113,Lecture,
37391,null,null,null,null,R,null,null,04:00 PM,05:50 PM,01/13/2025,05/06/2025,THOM 115C,Laboratory,
37392,null,M,null,W,null,F,null,01:50 PM,02:40 PM,01/13/2025,05/06/2025,EABB 113,Lecture,
37392,null,null,null,null,null,F,null,10:00 AM,11:50 AM,01/13/2025,05/06/2025,THOM 115C,Laboratory,
37393,null,M,null,W,null,null,null,04:10 PM,05:25 PM,01/13/2025,05/06/2025,THOM 112D,Lecture,
37393,null,null,T,null,null,null,null,12:00 PM,01:50 PM,01/13/2025,05/06/2025,THOM 115C,Laboratory,
37394,null,M,null,W,null,null,null,04:10 PM,05:25 PM,01/13/2025,05/06/2025,THOM 112D,Lecture,
37394,null,null,T,null,null,null,null,02:00 PM,03:50 PM,01/13/2025,05/06/2025,THOM 115C,Laboratory,
37395,null,M,null,W,null,null,null,04:10 PM,05:25 PM,01/13/2025,05/06/2025,THOM 112D,Lecture,
37395,null,null,null,null,R,null,null,02:00 PM,03:50 PM,01/13/2025,05/06/2025,THOM 115C,Laboratory,
37396,null,M,null,W,null,null,null,04:10 PM,05:25 PM,01/13/2025,05/06/2025,THOM 112D,Lecture,
37396,null,null,null,null,null,F,null,12:00 PM,01:50 PM,01/13/2025,05/06/2025,THOM 115C,Laboratory,
37397,null,null,T,null,R,null,null,02:20 PM,03:35 PM,01/13/2025,05/06/2025,THOM 112D,Lecture,
37397,null,null,T,null,null,null,null,10:00 AM,11:50 AM,01/13/2025,05/06/2025,THOM 115C,Laboratory,
37398,null,null,T,null,R,null,null,02:20 PM,03:35 PM,01/13/2025,05/06/2025,THOM 112D,Lecture,
37398,null,null,null,W,null,null,null,10:00 AM,11:50 AM,01/13/2025,05/06/2025,THOM 115C,Laboratory,
37399,null,null,T,null,R,null,null,02:20 PM,03:35 PM,01/13/2025,05/06/2025,THOM 112D,Lecture,
37399,null,null,null,W,null,null,null,12:00 PM,01:50 PM,01/13/2025,05/06/2025,THOM 115C,Laboratory,
41172,null,null,T,null,R,null,null,02:20 PM,03:35 PM,01/13/2025,05/06/2025,THOM 112D,Lecture,
41172,null,null,null,W,null,null,null,02:00 PM,03:50 PM,01/13/2025,05/06/2025,THOM 115C,Laboratory,
24210,null,M,null,W,null,null,null,10:20 AM,11:10 AM,01/13/2025,05/06/2025,ZACH 441,Lecture,
24210,null,null,null,null,R,null,null,08:00 AM,10:30 AM,01/13/2025,05/06/2025,THOM 105,Laboratory,
24211,null,M,null,W,null,null,null,10:20 AM,11:10 AM,01/13/2025,05/06/2025,ZACH 441,Lecture,
24211,null,null,T,null,null,null,null,08:00 AM,10:30 AM,01/13/2025,05/06/2025,THOM 105,Laboratory,
24212,null,M,null,W,null,null,null,10:20 AM,11:10 AM,01/13/2025,05/06/2025,ZACH 441,Lecture,
24212,null,null,T,null,null,null,null,04:30 PM,07:00 PM,01/13/2025,05/06/2025,THOM 105,Laboratory,
41029,null,M,null,W,null,null,null,10:20 AM,11:10 AM,01/13/2025,05/06/2025,ZACH 441,Lecture,
41029,null,null,null,null,R,null,null,01:30 PM,04:00 PM,01/13/2025,05/06/2025,THOM 105,Laboratory,
42373,null,M,null,W,null,null,null,10:20 AM,11:10 AM,01/13/2025,05/06/2025,ZACH 441,Lecture,
42373,null,M,null,null,null,null,null,04:30 PM,07:00 PM,01/13/2025,05/06/2025,THOM 105,Laboratory,
30340,null,null,null,null,null,F,null,09:10 AM,11:40 AM,01/13/2025,05/06/2025,THOM 121,Lecture,
30340,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Laboratory,
30342,null,null,null,null,null,F,null,03:00 PM,05:30 PM,01/13/2025,05/06/2025,ZACH 442,Lecture,
30342,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Laboratory,
24216,null,null,null,W,null,null,null,08:00 AM,09:40 AM,01/13/2025,05/06/2025,THOM 122,Laboratory,
28417,null,null,null,W,null,null,null,10:40 AM,12:20 PM,01/13/2025,05/06/2025,SCTS 215,Laboratory,
36358,null,null,null,W,null,null,null,10:50 AM,12:30 PM,01/13/2025,05/06/2025,THOM 121,Laboratory,
39772,null,null,null,W,null,null,null,12:40 PM,02:20 PM,01/13/2025,05/06/2025,ZACH 360,Laboratory,
